"","ID","site_url","author","headline","language","country","global_rank","US_rank","top1_country","top2_country","top3_country","bounce_rate","daily_pageviews_per_visitor","daily_time_on_site","percentage_search_visits","num_sites_linking_in","gender","educational_level","browsing_location","stumble_upon","pinterest","linkedin","fb_total","fb_comments","fb_reactions","fb_shares","type","sentiment","gop_nlp","email_nlp","comei_nlp","reveal_nlp","comment_nlp","soro_nlp","acknowledg_nlp","emf_nlp","rig_nlp","jihad_nlp","femin_nlp","hillary_nlp","neomasculin_nlp","natur_nlp","weight_nlp","gmo_nlp","trump_nlp","brief_nlp","roi_nlp","tax_nlp"
"2451",2451,"shtfplan.com","Mac Slavo","civil war in the gop: trump leading long experiment in populism new republican partyù","english","United States",53492,12576,"United States","Canada","Italy",0.637,1.67,196,0.049,3191,"male","some college","home",1,0,74,27,3,5,19,"bs",-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2452",2452,"davidstockmanscontracorner.com","Lee Adler","single family housing starts surge before long winter of our discontent","english","United States",760635,364204,"United States","Canada","Russia",0.703,1.7,128,0.068,1268,"male","graduate school","home",0,0,33,603,110,127,366,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2453",2453,"lewrockwell.com","Patrick J. Buchanan","the she-devil","english","United States",40940,9926,"United States","Canada","Mexico",0.435,3.12,243,0.085,7706,"male","some college","home",2,0,192,2130,646,523,961,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2454",2454,"wakingtimes.com","WakingTimes","awakened humanity awaits fully scripted ending to the election","english","United States",79269,33726,"United States","United Kingdom","Canada",0.804,1.4,146,0.227,3677,"male","graduate school","home",0,0,54,0,0,0,0,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2455",2455,"investmentwatchblog.com","IWB","doesnt matter who hacked podesta, if emails are true","english","United States",54184,20104,"United States","Canada","Australia",0.652,2.3,303,0.136,2570,"male","graduate school","home",0,0,38,19,0,4,15,"bs",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2456",2456,"trueactivist.com","Amanda Froelich","after two wars, standing rock is the first time i served the american people","english","United States",20252,19553,"United States","South Africa","Philippines",0.399,12,517,0.09,3061,"male","graduate school","home",0,0,48,6,4,1,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2457",2457,"amren.com","Henry Wolff","japans population declines in 2015 for first time since 1920","english","United States",77195,28604,"United States","United Kingdom","Netherlands",0.533,2.5,225,0.186,1751,"male","some college","home",2,0,3,463,233,42,188,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2458",2458,"healthimpactnews.com","Admin","a cry for help: texas homeschooled children continue to suffer in state custody and public school","english","United States",131353,29431,"United States","Australia","United Kingdom",0.615,2.5,247,0.129,2513,"female","college","home",0,0,28,384,20,94,270,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2459",2459,"der-postillon.com","noreply@blogger.com (Der Postillon)","stiftung warentest benotet planeten erde mit ""mangelhaft""","german","United States",17390,735,"Germany","Austria","Switzerland",0.725,1.57,160,0.075,1617,"male","graduate school","work",0,0,17,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2460",2460,"journal-neo.org","Author","curious alliances taking place amid mosul operation | new eastern outlook","english","Russia",96755,20074,"France","United States","Canada",0.545,1.9,183,0.149,4098,"male","graduate school","home",0,0,7,55,9,6,40,"bs",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2461",2461,"nakedcapitalism.com","Yves Smith","gauis publius: tpp has picked up a powerful enemy î black lives matter","english","United States",75529,18299,"United States","South Africa","Canada",0.581,1.96,182,0.084,4815,"male","some college","work",0,0,56,64,13,27,24,"bs",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2462",2462,"kingworldnews.com","King World News","andrew maguire ì paper gold market trades jaw-dropping 6,800 tonnes in one day!","english","United States",56774,23453,"United States","United Kingdom","Germany",0.461,2.12,191,0.039,1909,"male","some college","home",0,0,0,11,0,0,11,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2463",2463,"jewsnews.co.il","admin","clinton campaign in full panic after bills alleged son makes demand that would humiliate them","english","United States",82617,42004,"United States","United Kingdom","Australia",0.796,1.4,159,0.033,1075,"male","some college","home",0,0,81,7795,867,2547,4381,"bs",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2464",2464,"whydontyoutrythis.com","Dikran Arakelian (noreply@blogger.com)","germany bans cultivation of gm crops under eu opt-out law","english","United States",205333,136641,"United States","India","Canada",0.836,1.2,141,0.22,1009,"male","graduate school","home",0,0,15,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2465",2465,"antiwar.com","Jason Ditz","us airstrikes kill at least 30 afghan civilians around kunduz","english","United States",70428,25938,"United States","Canada","Switzerland",0.639,1.7,168,0.129,8183,"male","graduate school","home",7,0,1055,162,29,40,93,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2466",2466,"antiwar.com","Jason Ditz","us airstrike kills four iraqi troops near mosul","english","United States",70428,25938,"United States","Canada","Switzerland",0.639,1.7,168,0.129,8183,"male","graduate school","home",7,0,1055,162,29,40,93,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2467",2467,"godlikeproductions.com","Anonymous Coward (UID 73270906)","sniff your underarms and tell us if you stink...","english","United States",11034,3351,"United States","South Korea","United Kingdom",0.194,9.79,273,0.133,4092,"male","some college","home",0,0,12,7832,2341,774,4717,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2468",2468,"vdare.com","James Fulford","nine federal informants (or agents provocateur) took part in bundy occupation","english","United States",104180,28947,"United States","United Kingdom","Canada",0.526,2.5,237,0.104,3127,"male","graduate school","home",18,0,4,2450,315,835,1300,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2469",2469,"humansarefree.com","noreply@blogger.com (Alexander Light)","russell brand brilliantly explains the trump election","english","United States",69143,29949,"United States","United Kingdom","Switzerland",0.734,1.7,191,0.243,2759,"male","graduate school","home",0,0,18,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2470",2470,"beforeitsnews.com","beforeitsnews.com","american politics at its most uncivil | opinion - conservative","english","United States",13705,5276,"United States","Germany","United Kingdom",0.414,3.67,365,0.129,15075,"male","college","home",0,0,83,6,1,1,4,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2471",2471,"silverdoctors.com","The Doc","if trump loses, im grabbing my musketù: former congressman ready to go full revolution","english","United States",55978,20863,"United States","United Kingdom","Germany",0.553,2.21,282,0.076,1519,"male","college","home",0,0,60,38,17,16,5,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2472",2472,"der-postillon.com","noreply@blogger.com (Der Postillon)","facebook geht gegen fake-news vor: alle meldungen von bild.de und focus.de gel„∂scht","german","United States",17390,735,"Germany","Austria","Switzerland",0.725,1.57,160,0.075,1617,"male","graduate school","work",0,0,17,1,0,0,1,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2473",2473,"yournewswire.com","Carol Adl","spain to review permission for syria bound russian ships to refuel","english","United Kingdom",20425,9553,"United States","United Kingdom","Australia",0.804,1.5,179,0.108,9391,"male","graduate school","home",0,0,42,0,0,0,0,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2474",2474,"thepoke.co.uk","OK","looks like someone is trying to summon a janitor","english","United Kingdom",23398,1944,"United Kingdom","United States","Australia",0.78,1.71,177,0.1,1236,"female","graduate school","work",0,0,1,56,2,5,49,"bs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2475",2475,"barenakedislam.com","BareNakedIslam","german interior minister demands that italy send all new illegal alien muslim invaders back to africa","english","United States",106761,37654,"United States","Canada","Germany",0.723,1.6,181,0.216,2156,"male","graduate school","home",0,0,244,5,3,1,1,"bs",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2476",2476,"rbth.com","Jekaterina Sinelschtschikowa","linkedin in russland: kommt die sperre?","german","France",18005,8184,"United States","United States","France",0.728,1.86,196,0.337,4443,"male","graduate school","work",0,0,0,2486,114,1399,971,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2477",2477,"lewrockwell.com","Paul Craig Roberts","the ruling american oligarchy","english","United States",40940,9926,"United States","Canada","Mexico",0.435,3.12,243,0.085,7706,"male","some college","home",2,0,192,2130,646,523,961,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2478",2478,"elmundotoday.com","Redacci√≥n","øqu„© hacer si tu pareja se muda a tu piso?","spanish","Spain",34709,1379,"Spain","France","Mexico",0.698,1.78,166,0.188,1480,"male","graduate school","work",0,0,3,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2479",2479,"nakedcapitalism.com","Yves Smith","bill black: wall streets apologist-in-chief mansplains regulation to senator warren","english","United States",75529,18299,"United States","South Africa","Canada",0.581,1.96,182,0.084,4815,"male","some college","work",0,0,56,64,13,27,24,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2480",2480,"abovetopsecret.com","Cymru","conspiracy theories deliverd to your door, anonymously.","english","United States",25608,9223,"United States","United Kingdom","Canada",0.557,2.95,336,0.377,6671,"male","some college","home",0,0,31,0,0,0,0,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2481",2481,"dcclothesline.com","Claire Bernish","like a òconcentration camp police mark dapl protesters with numbers & lock them in dog kennels","english","United States",114706,27314,"United States","Canada","United Kingdom",0.675,1.7,188,0.076,1595,"male","some college","home",0,0,20,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2482",2482,"freedomoutpost.com","Mac Slavo","the retirement nightmare: there will be life altering ramifications for those who cant or wont adapt to new realitiesù","english","United States",129590,34606,"United States","Canada","United Kingdom",0.651,2.1,209,0.068,2213,"male","some college","home",0,0,80,23,2,4,17,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2483",2483,"thedailysheeple.com","Zero Hedge","hacked podesta email reveals clinton foundation coercingù saudi billionaire for millions of dollars","english","United States",69001,20494,"United States","Canada","United Kingdom",0.662,1.8,169,0.084,2867,"male","some college","home",0,0,14,0,0,0,0,"bs",-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2484",2484,"shtfplan.com","Mac Slavo","militia prepping for post-election civil unrest: last chance to save america from ruinù","english","United States",53492,12576,"United States","Canada","Italy",0.637,1.67,196,0.049,3191,"male","some college","home",1,0,74,27,3,5,19,"bs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2485",2485,"worldtruth.tv","Eddy Lavine","woman uses milk and gelatin to remove blackheads","english","Tuvalue",42851,49915,"United States","Japan","South Africa",0.872,1.28,159,0.049,1790,"male","some college","home",0,0,35,871,19,88,764,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2486",2486,"nakedcapitalism.com","Yves Smith","links 11/11/16","english","United States",75529,18299,"United States","South Africa","Canada",0.581,1.96,182,0.084,4815,"male","some college","work",0,0,56,64,13,27,24,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2487",2487,"unz.com","Ron Paul","after peres, is peace possible in the middle east?","english","United States",32856,12428,"United States","France","Canada",0.516,2.35,267,0.086,3109,"male","graduate school","home",0,0,3,784,144,196,444,"bs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2488",2488,"barenakedislam.com","BareNakedIslam","paris: after destruction begins on their squatters camps, muslim illegals scream that they are humans, not beastsù","english","United States",106761,37654,"United States","Canada","Germany",0.723,1.6,181,0.216,2156,"male","graduate school","home",0,0,244,5,3,1,1,"bs",-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2489",2489,"thefreethoughtproject.com","FaceSpace","comment on parents on a date were asleep in car when cops arrived and killed them both by facespace","english","United States",19957,5879,"United States","Canada","United Kingdom",0.851,1.24,162,0.054,4249,"male","some college","home",0,0,53,1,0,0,1,"bs",-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2490",2490,"silverdoctors.com","The Doc","heres proof the gold price is based on cost, not supply and demand","english","United States",55978,20863,"United States","United Kingdom","Germany",0.553,2.21,282,0.076,1519,"male","college","home",0,0,60,38,17,16,5,"bs",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2491",2491,"ihavethetruth.com","The Conservative Millennial","hillary clinton betrayed by her own family: were voting for trump!ù","english","United States",726686,522526,"United States","Canada","United Kingdom",0.839,1.3,137,0.063,61,"male","some college","home",0,0,2,348,51,40,257,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2492",2492,"twitchy.com","Rossi Herbert","re: the mcauliffe î fbi î clinton payoff story just got a whole lot worse","english","United States",17678,3658,"United States","Canada","United Kingdom",0.583,3.06,301,0.074,3170,"male","some college","home",0,14,267,547,59,55,433,"bs",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2493",2493,"nakedcapitalism.com","Lambert Strether","links 11/13/16","english","United States",75529,18299,"United States","South Africa","Canada",0.581,1.96,182,0.084,4815,"male","some college","work",0,0,56,64,13,27,24,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2494",2494,"occupydemocrats.com","Colin Taylor","breaking: fbi director comey is now under federal investigation for hillary smear","english","United States",111495,68251,"United States","Canada","United Kingdom",0.776,1.6,187,0.062,1112,"female","college","home",0,0,66,37742,1747,24149,11846,"bs",-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2495",2495,"freedomoutpost.com","Bobwhite","re: hillary falsely claims she was in new york on 9/11","english","United States",129590,34606,"United States","Canada","United Kingdom",0.651,2.1,209,0.068,2213,"male","some college","home",0,0,80,23,2,4,17,"bs",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2496",2496,"davidstockmanscontracorner.com","Lee Adler","little known treasury committee gives us a look at markets most powerful players","english","United States",760635,364204,"United States","Canada","Russia",0.703,1.7,128,0.068,1268,"male","graduate school","home",0,0,33,603,110,127,366,"bs",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2497",2497,"veteranstoday.com","Press TV","mosul residents storm daesh-run jail, free dozens of inmates","english","United States",38999,20576,"United States","Germany","Australia",0.527,2.19,239,0.123,6603,"male","graduate school","home",0,0,43,184,29,107,48,"bs",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2498",2498,"der-postillon.com","noreply@blogger.com (Der Postillon)","endlich: esso-tankstellen bieten jetzt auch veganes benzin an","german","United States",17390,735,"Germany","Austria","Switzerland",0.725,1.57,160,0.075,1617,"male","graduate school","work",0,0,17,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2499",2499,"elmundotoday.com","Kike Garc√≠a","aparece un terminator del futuro para preguntar qu„© cojonesù hemos tocado","spanish","Spain",34709,1379,"Spain","France","Mexico",0.698,1.78,166,0.188,1480,"male","graduate school","work",0,0,3,1,0,0,1,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2500",2500,"barenakedislam.com","BareNakedIslam","what happened? in 2014, quebec tried to pass a charter that would have banned all religious attire in public, specifically to prevent muslim women from hiding their faces","english","United States",106761,37654,"United States","Canada","Germany",0.723,1.6,181,0.216,2156,"male","graduate school","home",0,0,244,5,3,1,1,"bs",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2501",2501,"veteranstoday.com","Jonas E. Alexis","the fbi, the dhss customs and border protection, the secret service, and the israelis are in cahoots","english","United States",38999,20576,"United States","Germany","Australia",0.527,2.19,239,0.123,6603,"male","graduate school","home",0,0,43,184,29,107,48,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2502",2502,"twitchy.com","Doc Farmer‚úì·µõ·µâ ≥·∂¶·∂†·∂¶·µâ·µà ·µà·µâ·µñÀ°·µí ≥·µÉ·µáÀ°·µâ","re: something lighter: òshiny legs optical illusion goes viral","english","United States",17678,3658,"United States","Canada","United Kingdom",0.583,3.06,301,0.074,3170,"male","some college","home",0,14,267,547,59,55,433,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2503",2503,"realfarmacy.com","Ariana","10 medicinal plants for your survival garden","english","United States",41444,18286,"United States","Canada","Australia",0.858,1.21,160,0.069,1984,"female","college","home",0,1,56,12344,1644,2495,8205,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2504",2504,"thecommonsenseshow.com","Dave Hodges","hillary indicted-paul ryan to be president-heres how","english","United States",72259,20049,"United States","Canada","Luxembourg",0.709,1.62,166,0.07,1788,"male","some college","home",0,0,75,8826,1232,1793,5801,"bs",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2505",2505,"davidstockmanscontracorner.com","David Stockman","the great wall street/washington con job: part 4 of the recovery which didnt happen","english","United States",760635,364204,"United States","Canada","Russia",0.703,1.7,128,0.068,1268,"male","graduate school","home",0,0,33,603,110,127,366,"bs",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2506",2506,"thenewamerican.com","Michael E. Telzrow","desmond doss: his only weapon was his conscience","english","United States",101669,27745,"United States","Canada","Germany",0.838,1.3,135,0.385,5454,"male","some college","home",0,0,44,574,105,154,315,"bs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2507",2507,"anonhq.com","hqanon","hillary: leaked audio of her discussing rigging an election in palestine","english","United States",92108,41323,"United States","Germany","India",0.855,1.3,123,0.233,1761,"male","college","home",0,0,21,14823,1381,4705,8737,"bs",-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
